,,header_0,header_1,header_2,header_3,header_4,header_5,header_6,header_7,header_8,header_9
family,Holothuriidae,0.0,0.0067658233,0.0061763236,0.0061763236,0.008734641,0.0,0.00478416,0.00478416,0.0027621358,0.0067658233
family,Hookeriaceae,0.00390625,0.0,0.0,0.0,0.0078125,0.0,0.0,0.00478416,0.00390625,0.0
family,Hyaenidae,0.0055242716,0.0055242716,0.0027621358,0.0,0.00956832,0.0,0.0,0.00390625,0.007307925,0.00390625
family,Hyaloriaceae,0.0061763236,0.015625,0.00478416,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.0067658233
family,Hydnangiaceae,3.4958937,0.5540807,0.5428355,0.53490293,0.5188806,3.2110372,0.5462994,0.5256672,5.1542835,0.5292624
family,Hydrangeaceae,0.59983927,3.5475984,0.5854221,6.193649,0.5993018,0.6167326,0.59657127,0.6099459,0.5978983,0.6068644
family,Hydrocharitaceae,0.0,0.0,0.0055242716,0.0027621358,0.0067658233,0.0,0.0,0.0,0.00390625,0.007307925
family,Hydroleaceae,0.007307925,0.0055242716,0.0,0.0061763236,0.0027621358,0.0,0.0055242716,0.0,0.0,0.0
family,Hydrophyllaceae,2.6283545,0.76351935,1.3715744,0.7668698,3.1052716,3.6882918,3.914186,2.5965104,0.77069414,1.8476859
family,Hygrophoraceae,0.63879895,0.6370263,0.6401496,0.65544766,4.278866,2.2118022,3.5696826,2.5535626,0.6463329,0.6430812
family,Hygrophoropsidaceae,0.0,0.00390625,0.00478416,0.0055242716,0.0027621358,0.00478416,0.0,0.0,0.0027621358,0.0067658233
family,Hylidae,1.950165,0.77649283,0.8183516,1.0175011,0.904122,1.7342774,1.7454717,0.7707886,0.84421784,0.8191307
family,Hylocomiaceae,0.40972134,0.41461924,0.40428025,0.40912607,0.40816617,1.5324473,0.6069153,0.39273995,0.41020167,0.38518056
family,Hymenochaetaceae,0.5120803,0.56206965,0.5435648,0.5480964,0.522537,2.3622222,0.5690052,3.6876142,0.5416081,0.5408885
family,Hymenogastraceae,0.5970228,0.6055678,0.6136334,0.62507737,0.6110568,3.3305027,2.994911,7.196553,0.6004118,0.6194383
family,Hymenophyllaceae,3.2102551,0.83392525,3.1444716,0.6553907,0.67815965,2.9442923,0.6725418,0.6646416,5.284079,0.67870516
family,Hynobiidae,0.41005975,0.4041238,0.43122602,0.40069777,0.39136893,0.64928603,2.0201254,0.4154685,0.40047708,0.392744
family,Hypericaceae,2.0601704,3.0421765,2.8923979,0.7140629,1.7643076,3.1290305,3.545763,2.9391458,0.72035575,0.7164454
family,Hyperoliidae,0.00478416,0.0,0.0,0.0027621358,0.00478416,0.0027621358,0.00478416,0.0,0.007307925,0.0055242716
family,Hypocreaceae,0.0061763236,0.0,0.007307925,0.0055242716,0.007307925,0.00390625,0.0027621358,0.0,0.0,0.008734641
family,Hypoxidaceae,0.0027621358,0.00478416,0.00390625,0.00390625,0.0,0.0,0.0,0.0027621358,0.0,0.0
family,Hypoxylaceae,0.0,0.0,0.0,0.00390625,0.0027621358,0.0,0.0,0.00956832,0.00390625,0.0
family,Hystricidae,0.5260391,0.4040444,0.68959767,0.39241046,0.407159,2.1756573,0.38589472,0.42140907,0.3875646,0.41813076
family,Icmadophilaceae,1.2205075,0.39638454,0.41157204,2.600657,0.4155708,0.40677273,0.40691978,0.38956046,0.40389574,0.40044087
family,Ictaluridae,0.4185596,0.39532593,0.40859237,0.41053972,0.41902158,0.404713,0.4123876,1.7027516,0.39392135,0.41236955
family,Icteridae,1.8110862,0.8192761,1.361311,1.0485429,1.1443416,1.4766009,0.95369273,1.1206069,1.1304739,0.92770654
family,Idoteidae,0.41377544,0.4064976,0.38392383,0.40782005,1.5873122,0.616771,1.5184541,0.41008416,0.4066688,0.40089884
family,Iguanidae,2.060029,0.7016151,2.711289,1.7459844,0.7035421,1.2674947,0.7079819,0.7025847,0.6999945,0.7097354
family,Inachoididae,0.00390625,0.0,0.0067658233,0.0,0.008734641,0.0,0.0078125,0.0091609685,0.0,0.0
family,Inocybaceae,0.40672708,0.40013036,0.4095837,0.40859285,0.41237026,5.185583,0.4141376,4.545334,0.41211447,0.3968378
family,Iridaceae,1.8066916,1.7676413,0.76951855,0.7764179,3.3496494,2.9714363,1.5226222,3.97108,1.6498201,4.374631
family,Ischnochitonidae,1.1690915,0.41417074,0.4171003,0.4155454,1.5781795,0.3834929,0.39842412,0.387694,0.40532267,0.40533656
family,Ixodidae,0.68406785,0.6072458,0.61465144,0.6017848,1.0790823,1.3108492,0.7968935,0.60223913,0.60850316,0.59933186
family,Jacanidae,1.4166046,0.53191394,0.5506935,0.5442126,2.0960178,0.536181,0.53870946,0.54892397,0.5546238,0.5313321
family,Juglandaceae,0.6846454,6.8224134,3.156422,0.96683246,4.2136626,0.6950974,2.7961316,0.8275332,0.69370896,0.7124165
family,Julidae,0.45952755,0.38966286,0.40217012,0.39269173,1.2449514,0.4011659,0.4138914,3.5257983,0.4058873,0.4125211
family,Juncaceae,3.6986012,0.72363377,0.8264214,0.8119874,2.9285047,3.4384124,1.5751786,2.2575676,3.445687,0.7217409
family,Juncaginaceae,0.00390625,0.0,0.0078125,0.00478416,0.0,0.0,0.00390625,0.0,0.008734641,0.0
family,Kinosternidae,2.643175,0.8049757,0.6162808,0.60696983,0.6335273,1.963116,0.611963,0.59882486,0.603541,0.60846794
family,Koeberliniaceae,0.0,0.007307925,0.0027621358,0.0,0.0,0.00390625,0.0061763236,0.008286407,0.0,0.0078125
family,Krameriaceae,0.0,0.0055242716,0.00478416,0.0055242716,0.0,0.0,0.0,0.0,0.00390625,0.0
family,Kyphosidae,0.6345135,0.6097214,0.59931546,0.615742,1.8225193,0.99047655,1.334229,0.6104378,0.61437726,0.617213
family,Labiduridae,0.0,0.00390625,0.0027621358,0.0027621358,0.00390625,0.0,0.0,0.0,0.0067658233,0.0067658233
family,Labridae,1.6619611,0.8243359,1.248985,1.5798547,2.7255256,1.8719945,1.060188,1.344985,0.77370465,0.7718903
family,Lacertidae,2.6829214,0.69551736,0.6864163,0.6911938,2.3417542,0.690035,0.67935264,0.6899536,1.0040145,0.6852786
family,Lacrymariidae,0.0027621358,0.0,0.0,0.0067658233,0.0067658233,0.0,0.0061763236,0.00478416,0.0067658233,0.00390625
family,Lamiaceae,2.896202,1.286659,1.532685,2.1709146,2.6791255,2.757972,1.8597538,1.9538488,1.740495,1.8390144
family,Lamnidae,0.0,0.0,0.0061763236,0.0,0.007307925,0.0,0.00478416,0.0,0.0,0.015625
family,Lamponidae,0.0078125,0.0,0.00390625,0.00478416,0.0,0.0,0.00478416,0.0,0.00390625,0.0
family,Lampyridae,0.0,0.0,0.007307925,0.0,0.0067658233,0.0067658233,0.0067658233,0.0067658233,0.0,0.0
family,Laniidae,1.3038974,0.7293328,1.7423427,1.7739435,0.82490635,0.74831676,0.7192753,0.7259651,0.72704333,0.71810615
family,Lardizabalaceae,0.0055242716,0.0,0.0,0.0,0.0061763236,0.0061763236,0.0,0.0,0.0027621358,0.0027621358
family,Largidae,1.4673029,0.54462075,0.5393235,0.5476721,0.9538685,0.5279111,0.6397599,0.54228395,0.52113116,0.5262096
family,Laridae,1.7728851,0.8625108,1.482679,1.3269928,1.188665,1.8616375,1.0648556,1.5724204,0.78482074,1.2314318
family,Lasiocampidae,1.4433554,0.8506038,2.303688,0.70597816,1.3871105,0.71258557,1.6114872,0.7018821,0.70144045,0.7062812
family,Lauraceae,1.9038863,0.6749505,3.1064386,0.67402077,0.670743,2.4108136,0.67845726,3.2556317,3.5234897,4.6660256
family,Lecanoraceae,0.407401,0.4108135,0.40748057,0.39943668,0.3947408,0.39169955,1.8787259,0.40644246,0.41883945,0.38804945
family,Lecideaceae,0.00390625,0.0,0.0,0.0,0.0027621358,0.0,0.0,0.0027621358,0.0,0.0027621358
family,Leiocephalidae,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0055242716,0.0,0.00390625,0.0067658233
family,Leiopelmatidae,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
family,Leiothrichidae,0.53922594,0.8008602,0.54545414,0.53143847,0.61797994,1.9308491,0.52533,0.5436068,0.53563076,0.5378273
family,Lentibulariaceae,3.3074546,0.74279624,0.643055,0.6537328,3.03141,2.8365655,0.6410203,0.63962054,0.63317734,6.6628723
family,Leotiaceae,0.00478416,0.007307925,0.0061763236,0.0078125,0.0,0.007307925,0.0,0.0,0.0078125,0.011048543
family,Lepisosteidae,0.0027621358,0.0,0.00390625,0.0,0.0067658233,0.0,0.0,0.0,0.00390625,0.00956832
family,Leporidae,1.543506,0.6830318,0.67593837,0.66855747,1.8474747,0.8995709,0.6700107,0.6685414,0.6780332,2.6997666
family,Leptodactylidae,0.5479543,0.5373111,1.9392139,0.53576344,1.4352059,0.92600054,0.54693985,0.5398457,0.5434947,0.5655848
family,Leptonchidae,0.0,0.0,0.0,0.00390625,0.0055242716,0.0078125,0.0055242716,0.0,0.0055242716,0.0
family,Lestidae,1.264692,0.75634164,0.8269166,1.2824184,1.2125018,1.4264138,1.0904106,1.3479954,0.76320225,0.75041646
family,Lethrinidae,0.007307925,0.0055242716,0.0067658233,0.0,0.0,0.00390625,0.0,0.0055242716,0.0,0.0061763236
family,Leucothoidae,0.0027621358,0.0,0.0,0.00390625,0.008286407,0.0055242716,0.0078125,0.00390625,0.0,0.0
family,Libellulidae,1.6770146,0.99536765,1.0088816,1.095773,1.5840397,1.3344611,1.3179462,0.7958102,0.7977635,0.9464009
family,Ligiidae,0.0027621358,0.0,0.00478416,0.0067658233,0.0078125,0.0055242716,0.0027621358,0.00478416,0.0078125,0.0
family,Liliaceae,2.6371207,3.0973368,1.4619042,2.0529544,2.5102866,2.752997,2.5202286,1.2352076,1.2172954,2.544811
family,Limacidae,5.270894,0.71756756,0.53627414,0.5206367,0.52831393,1.3891833,0.5340005,0.54760283,0.5342081,0.53011537
family,Limacodidae,1.3340201,0.66952044,0.67576426,0.6677706,0.6683794,0.6916696,0.6710372,0.6682128,0.8212125,0.6643779
family,Limnanthaceae,0.38960317,0.39466542,0.4109007,0.43113148,2.680866,5.197699,0.3920753,0.40545502,0.4137472,0.41592163
family,Limulidae,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0061763236,0.0
family,Linaceae,0.5285065,0.5278621,4.2195544,0.5392934,0.558499,0.531719,2.6502497,3.488292,0.5336665,0.52843
family,Linderniaceae,0.0067658233,0.0067658233,0.0055242716,0.0,0.0,0.0027621358,0.012352647,0.0,0.0067658233,0.0
family,Lindsaeaceae,0.40599543,0.40206486,0.4301737,0.4024408,1.3932587,0.41154104,0.4086972,0.4008208,0.4042833,0.39829177
family,Linyphiidae,0.0,0.0,0.0061763236,0.0,0.0,0.007307925,0.0,0.0,0.0078125,0.0078125
family,Liolaemidae,0.0,0.008734641,0.00478416,0.0,0.0,0.0027621358,0.0055242716,0.0,0.010334966,0.00390625
family,Littorinidae,1.1795942,0.6627986,1.9913079,0.6773874,2.1138785,1.3230659,0.6760525,0.66978586,0.67265815,0.65934795
family,Liturgusidae,0.0,0.007307925,0.0,0.00478416,0.00478416,0.0,0.007307925,0.0,0.0,0.0
family,Loasaceae,2.037583,0.6945729,0.6929635,0.6971025,1.9521407,4.6515923,0.68713665,2.961361,0.8473194,0.6915262
family,Lobariaceae,1.7475351,0.6882113,0.69240725,0.6887194,3.6671743,0.69578564,0.6914394,0.80231285,0.6886207,0.6881297
family,Loganiaceae,0.5943531,0.60599405,0.61889905,0.60016394,2.5484653,2.7262313,4.5094676,0.6049925,0.62280965,0.62473047
family,Loranthaceae,0.00478416,0.00390625,0.0061763236,0.0,0.0061763236,0.0027621358,0.0067658233,0.011048543,0.0,0.0055242716
family,Lottiidae,2.7170064,0.6444979,0.63343513,0.6351418,2.7755687,0.64583606,0.63539743,0.64314914,0.63982034,0.6527971
family,Lovenellidae,0.0,0.0061763236,0.0,0.0,0.0078125,0.0027621358,0.0,0.0,0.00390625,0.00478416
family,Lucanidae,0.96458966,0.4043094,0.39455473,0.3995,0.898723,0.41208684,0.4031876,0.3984698,0.41475767,0.4060831
family,Lumbricidae,0.0055242716,0.00390625,0.0,0.0061763236,0.0,0.0,0.0,0.0,0.0,0.0
family,Lutjanidae,0.671224,2.8466105,0.6700642,0.6747132,2.0334306,2.7806282,0.67930955,2.7898939,0.8882889,0.66655254
family,Lybiidae,0.477584,0.40986052,0.40084052,0.41499823,1.5796007,0.38104713,0.39743814,0.4037528,0.41126066,0.37869856
family,Lycaenidae,1.8249067,0.79195756,1.2215495,1.1570042,1.6839676,1.214509,1.7155708,0.7921463,1.1526076,1.0911016
family,Lycopodiaceae,1.4186392,0.72624534,3.2437863,1.8790414,0.73354036,1.6165209,2.6520827,4.063349,0.72491187,0.72453
family,Lycosidae,0.0067658233,0.008286407,0.0,0.0061763236,0.0027621358,0.0055242716,0.0,0.0,0.0,0.0
family,Lygaeidae,0.8188472,0.66903245,0.6738057,1.8289495,1.6094918,1.2626857,0.67371124,0.6762321,0.681555,0.6739005
family,Lygodiaceae,0.3975773,0.411732,0.409352,4.76064,0.39317733,0.39025122,2.4237967,0.40350235,0.42185912,0.42072713
family,Lymantriidae,1.6680372,0.6963195,0.8351138,0.703867,1.1058859,2.7732053,0.6993323,1.6147408,0.7057525,0.69882536
family,Lythraceae,2.2443798,0.6997357,4.4585233,0.8128873,3.227467,0.69428986,2.0065699,0.70418215,0.6893945,0.69136375
family,Macropodidae,1.6321061,0.52416897,0.53039515,0.55750656,0.5402331,1.2757044,0.5592917,0.5344427,0.53084975,0.5343265
family,Magnoliaceae,0.6771373,5.731679,3.2097864,0.6693274,0.82022876,4.8466415,0.67911744,3.6344662,0.66276044,0.8561367
family,Malaconotidae,1.30763,0.40692288,2.0519843,0.40214103,0.39692867,0.3860277,0.41570833,0.40131623,0.42817116,0.40732375
family,Maluridae,0.00390625,0.0067658233,0.007307925,0.0,0.00390625,0.0067658233,0.0,0.0055242716,0.00478416,0.0061763236
family,Malvaceae,2.4297845,1.3999302,2.83919,2.2394145,1.8837537,3.1791048,3.1700397,2.4605105,2.7013934,1.3090006
family,Mantidae,2.3594906,0.72918904,1.2625687,0.7288905,1.813185,0.7415883,1.6321712,0.73099077,0.74172646,0.7376216
family,Mantispidae,0.77401227,0.41138178,0.38022187,0.41008955,2.1244848,0.42379355,0.41419682,0.40224183,0.41987234,0.40254927
family,Marasmiaceae,0.613007,3.8748345,3.6060472,0.61368644,1.8859439,2.1642015,0.5997385,0.6019347,0.6068194,0.61009014
family,Marattiaceae,0.0,0.0,0.0,0.00390625,0.00390625,0.00478416,0.008286407,0.0,0.0,0.0
family,Martyniaceae,0.0,0.0,0.00390625,0.00390625,0.0055242716,0.0027621358,0.0,0.0,0.0,0.0091609685
family,Mazaceae,0.0,0.00390625,0.00390625,0.00956832,0.0,0.0,0.0,0.0,0.0,0.00478416
family,Megachilidae,2.2004042,0.59720415,0.6101088,0.6098993,0.5945025,0.6071662,1.4935302,0.6058248,0.6114898,0.6048634
family,Megadermatidae,0.0,0.0,0.0,0.0055242716,0.0055242716,0.0055242716,0.0,0.007307925,0.00390625,0.00478416
family,Megalaimidae,0.007307925,0.00478416,0.0,0.0027621358,0.00390625,0.0,0.0,0.0061763236,0.00390625,0.0
family,Megalonychidae,0.00390625,0.0067658233,0.007307925,0.0027621358,0.00478416,0.0,0.0,0.00478416,0.0,0.008286407
family,Megalopidae,0.0067658233,0.0078125,0.0,0.0,0.0,0.0,0.00478416,0.0061763236,0.0055242716,0.0067658233
family,Megalopygidae,0.3866719,0.42308822,0.38915616,0.3901052,0.39457014,1.1013606,0.39735055,0.38393253,0.41973975,0.39238888
family,Megapodagrionidae,0.0,0.0027621358,0.0,0.0,0.0,0.0,0.007307925,0.0,0.00390625,0.0027621358
family,Melanthiaceae,3.37699,0.7489748,3.4651675,0.761292,3.8958023,3.0389843,1.753747,0.75697386,0.7542292,0.75309706
family,Melastomataceae,0.42895943,7.3682084,0.41942257,0.40740216,0.40011355,0.39357898,0.40372932,6.460272,0.39823806,0.41121998
family,Meliaceae,1.8530153,0.41381192,0.4109554,0.38226324,0.42254388,0.41881835,0.40574145,0.41159338,0.41610938,0.3943319
family,Meliphagidae,1.6848876,0.7232457,1.1169224,0.8420863,0.7168158,0.7366111,2.7559032,1.5716366,0.713693,0.72737813
family,Mellitidae,0.00390625,0.0,0.0,0.0,0.0055242716,0.0,0.0055242716,0.0,0.00478416,0.0027621358
family,Melolonthidae,4.200531,0.535151,0.5337426,0.53480244,0.5375953,0.5955481,0.54726166,0.54839164,0.53163856,0.5373702
family,Membracidae,0.0,0.0,0.0,0.0,0.0,0.007307925,0.0,0.0,0.00390625,0.007307925
family,Menispermaceae,0.0078125,0.0,0.0067658233,0.007307925,0.00478416,0.0,0.0,0.0055242716,0.00390625,0.0061763236
family,Menuridae,0.0,0.0,0.0,0.0,0.00478416,0.0,0.0027621358,0.0027621358,0.00390625,0.0078125
family,Menyanthaceae,0.0,0.017469281,0.0,0.00478416,0.0027621358,0.0,0.0,0.0,0.0078125,0.0
family,Mephitidae,1.9390514,0.54187244,0.53813696,0.5395977,0.5372747,0.5429153,1.2256937,0.54588157,3.188867,0.52174807
family,Meripilaceae,0.00390625,0.0,0.00478416,0.0,0.0,0.0067658233,0.0,0.0055242716,0.00390625,0.0055242716
family,Meropidae,0.8479622,0.6406795,0.80578285,0.64820874,0.65950984,0.66112775,1.3184379,2.3755841,0.6525542,0.6372914
family,Meruliaceae,1.5802268,2.9984143,0.5959416,0.61782587,0.5964335,0.65511143,2.5419152,0.80703604,0.60657907,0.62291074
family,Metridiidae,0.41845232,0.40000737,0.4206049,3.1375139,1.9530947,0.41911477,0.40176082,0.39682734,0.41100752,0.39345056
family,Microascaceae,0.53004605,0.5387388,0.5393195,0.53450435,0.53560984,2.1964734,2.9610064,0.5488339,0.54786867,0.5227979
family,Microdesmidae,0.0027621358,0.0,0.00390625,0.0055242716,0.0067658233,0.00390625,0.00478416,0.00390625,0.008734641,0.0
family,Microhylidae,2.219796,0.6046431,0.6203475,0.5966336,1.4752543,0.6117296,0.6239794,0.6173285,0.6090736,0.59845126
family,Milacidae,0.0,0.0,0.0,0.00390625,0.00390625,0.0,0.0,0.0,0.0,0.0027621358
family,Milioliporidae,0.53458357,6.4840474,5.0937853,4.5464697,0.5244503,0.5410136,0.73824775,0.54392684,0.5325904,0.5290233
family,Mimidae,1.8435954,0.7003882,0.70227134,1.0217592,0.704443,0.75907403,0.8794828,0.70462006,0.6968384,0.70836896
family,Miridae,1.9212064,0.6048512,0.60410434,0.62017226,0.60222983,0.7821267,0.6068909,1.4863937,0.613189,0.60231405
family,Mitridae,0.0078125,0.0078125,0.0,0.00478416,0.0,0.007307925,0.0,0.0,0.0,0.0
family,Mniaceae,0.5313293,0.5415972,4.1387367,0.55169475,0.5445624,0.5309972,2.7791739,0.53141993,0.52957016,0.54426825
family,Molidae,0.0,0.00390625,0.0055242716,0.0067658233,0.0,0.0,0.00478416,0.0,0.0067658233,0.00390625
family,Molossidae,0.0,0.0061763236,0.00390625,0.0027621358,0.0,0.0,0.00390625,0.0,0.0055242716,0.0
family,Momotidae,1.1530812,0.60427344,0.6088625,0.61101675,0.6035377,0.60709906,2.0104415,0.60106146,0.60169035,1.5523062
family,Monacanthidae,1.8970003,0.7137314,2.0348868,1.5716889,0.8048929,1.7888026,0.73060447,0.71616626,0.7144708,0.71826077
family,Monarchidae,1.128833,0.6447489,0.64562327,4.2054715,2.2910042,0.6446746,0.65966904,0.64056265,0.6481578,0.6520791
family,Monimiaceae,0.0,0.0,0.0,0.0,0.0027621358,0.0055242716,0.0078125,0.0067658233,0.0,0.0078125
family,Monocleaceae,0.00390625,0.0,0.0,0.00390625,0.0,0.0,0.0027621358,0.0,0.0061763236,0.007307925
family,Monodactylidae,0.0,0.0,0.0061763236,0.0067658233,0.0078125,0.0,0.0067658233,0.0027621358,0.008734641,0.0
family,Montiaceae,3.0751257,2.2982285,2.1211166,2.1839056,3.0566785,2.4830306,1.8369908,0.7324397,0.74148625,2.2430809
family,Montiniaceae,0.0,0.00478416,0.0,0.0,0.007307925,0.0067658233,0.0078125,0.0,0.0,0.0
family,Mopaliidae,1.8825563,0.5284632,2.4811451,0.5452138,0.5259499,0.54360056,0.5201194,0.5364281,0.53945076,0.534541
family,Moraceae,1.9151964,2.7877848,0.7578631,3.1504602,0.7526296,3.6039982,2.536038,2.2811186,2.0831923,0.75305444
family,Morchellaceae,0.5390331,0.54620516,3.901717,3.8511808,5.494007,0.53233004,0.5381609,0.5203718,0.5435366,0.52720094
family,Moronidae,2.099188,0.5429773,3.0076866,0.5429816,0.5507663,0.547238,2.4361982,0.5480805,0.5254861,0.5256427
family,Motacillidae,2.0812852,0.75561416,0.7518747,0.84291613,0.86607456,0.9229188,1.6449999,0.75229335,0.74636734,0.7424381
family,Mstiniidae,0.0,0.0,0.0,0.0,0.0,0.0055242716,0.0,0.0099590225,0.0,0.0
family,Mugilidae,0.00478416,0.00956832,0.00390625,0.0061763236,0.0,0.0,0.0078125,0.0,0.0,0.00478416
family,Mullidae,0.67420954,0.6678451,1.7515775,0.67789376,2.492769,1.6327022,1.8509835,0.68484193,0.6812947,2.444818
family,Muntingiaceae,0.0,0.0027621358,0.0,0.0,0.0,0.008286407,0.0,0.0027621358,0.0027621358,0.0027621358
family,Muraenidae,1.0201331,2.064785,0.7080965,0.703348,2.3978405,1.7294754,0.75922436,0.7059294,0.70005196,0.92966014
family,Muricidae,1.9492707,2.3424327,0.7756649,0.70554435,0.9761806,3.1117249,0.69989216,0.7038882,0.6993214,0.7085977
family,Muridae,1.2013046,0.53530777,0.52347046,0.5552842,1.5752273,0.53361607,0.93527585,0.55173546,0.50918406,0.5333545
family,Musaceae,0.0027621358,0.008734641,0.0055242716,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0
family,Muscicapidae,1.9130994,0.7587657,1.4505632,0.7644667,2.411529,1.3900536,0.76405805,0.76324034,0.7640875,1.5171959
family,Muscidae,0.9469439,0.39658028,0.39979246,0.7256741,0.40167004,0.39610684,2.0573611,0.41714162,0.40448907,0.40562004
family,Musophagidae,0.0,0.0,0.0,0.0,0.0,0.00478416,0.0061763236,0.0,0.0055242716,0.00390625
family,Mustelidae,2.0955396,0.7552341,1.3416759,2.6514506,1.3385324,1.1279992,1.2261083,2.2488403,0.7433874,0.7496837
family,Mycenaceae,2.667453,0.7343409,2.1592112,0.72574013,0.7456577,0.72859746,3.3769798,2.6473196,0.95091563,4.4135413
family,Mydidae,0.0027621358,0.008286407,0.0,0.00390625,0.0,0.0055242716,0.00390625,0.007307925,0.0055242716,0.007307925
family,Myidae,0.0067658233,0.0,0.0,0.0027621358,0.0067658233,0.0067658233,0.0055242716,0.0,0.0,0.0061763236
family,Myliobatidae,2.3440127,0.60189486,0.593359,0.5995483,0.60381913,1.4018389,0.59839475,2.803789,0.83589566,0.60897326
family,Myricaceae,0.4028265,0.4029631,0.40002948,0.39921302,0.40808493,0.3884818,3.1640925,3.8262072,0.39852986,0.40324616
family,Myrmecophagidae,0.0027621358,0.00390625,0.0,0.0,0.0078125,0.00390625,0.007307925,0.00478416,0.0,0.0
family,Myrtaceae,3.1381047,0.7476478,1.7275685,3.1507707,2.1319888,3.6482065,2.0052545,2.094982,2.097732,2.598138
family,Mytilidae,1.4491023,0.6720387,3.5241592,0.66750616,0.66823477,2.0029569,0.8019748,1.7828653,0.6788932,0.6631754
family,Nacellidae,2.1925204,0.5436908,0.5267038,0.5339803,0.5387893,1.3951573,0.547306,0.54890513,0.52777576,0.5431394
family,Naemateliaceae,0.0,0.007307925,0.0,0.0,0.00478416,0.0,0.0,0.0,0.00478416,0.0
family,Namaceae,4.4931297,5.439975,0.8366102,0.6742543,0.6632495,0.66639555,2.2167048,0.6671144,4.1555667,0.6733935
family,Nassariidae,0.44234303,0.3948369,0.6755623,0.40876478,2.3466969,1.021867,0.39234304,0.42056447,0.42068243,0.39748856
family,Naticidae,0.90842915,0.40362996,0.39493212,0.40963626,0.3961925,0.41218135,0.41804707,0.41435912,0.39937508,0.4034835
family,Nectariniidae,0.70440733,0.6383193,0.6566561,0.6553778,1.7599858,2.0058126,0.66055536,0.65369844,0.64110065,0.6410984
family,Nelumbonaceae,0.00478416,0.0061763236,0.0078125,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0
family,Nemesiidae,0.0,0.00478416,0.0,0.0,0.00390625,0.0027621358,0.0,0.0,0.00390625,0.0055242716
family,Nemipteridae,0.0,0.0,0.0055242716,0.008286407,0.0,0.0,0.0061763236,0.0027621358,0.0,0.0
family,Nephropidae,0.00478416,0.0,0.0027621358,0.007307925,0.00390625,0.007307925,0.0,0.00390625,0.00390625,0.0
family,Neritidae,0.0078125,0.0,0.00478416,0.0,0.0,0.0,0.0055242716,0.0027621358,0.0,0.012352647
family,Noctuidae,1.5994353,0.8783382,1.2477884,1.1240666,1.4311427,1.5735786,1.4140574,1.0400269,0.95196086,0.9791481
family,Nolidae,0.00956832,0.0,0.0,0.00478416,0.0027621358,0.007307925,0.0,0.0,0.0,0.0067658233
family,Not assigned,1.6481075,1.5624334,0.7497723,1.7567102,2.2968373,2.6904297,3.3014824,2.4390805,0.74603784,0.74379927
family,Notodontidae,1.7412378,1.3586851,1.1120595,0.7696392,0.83300096,1.2963296,0.83489287,0.76178193,0.77019453,0.765677
family,Numididae,0.008734641,0.0,0.0,0.0,0.0067658233,0.007307925,0.0,0.00390625,0.00390625,0.0
family,Nyctaginaceae,2.9037333,0.69092333,3.03279,2.8754072,1.7766896,0.6816322,0.8161013,3.7066221,3.6175206,3.7612176
family,Nymphaeaceae,0.7973732,0.6909575,0.6982795,0.7013599,4.7102666,0.6869674,0.6988029,6.611023,0.6876702,0.69552726
family,Nymphalidae,2.1334453,1.1179969,1.3411745,1.2515811,1.5419853,1.1927621,1.5232613,1.1879976,1.0522425,0.862327
family,Ochotonidae,0.0067658233,0.0,0.00478416,0.007307925,0.0067658233,0.0078125,0.0,0.0055242716,0.0,0.0
family,Ocnerodrilidae,0.0,0.0,0.0,0.0061763236,0.0067658233,0.0,0.0027621358,0.0,0.0,0.011048543
family,Octopodidae,1.2891344,0.6398287,2.1224911,1.7612144,0.63912964,0.65463054,1.54701,0.8016227,0.64504194,2.4574437
family,Ocypodidae,0.0,0.0,0.0055242716,0.008286407,0.0,0.0067658233,0.0,0.0055242716,0.0055242716,0.0067658233
family,Odacidae,0.007307925,0.0061763236,0.0061763236,0.0,0.0027621358,0.0027621358,0.0067658233,0.0,0.00478416,0.0
family,Odontaspididae,0.0027621358,0.0,0.00390625,0.0,0.0,0.0,0.00478416,0.00478416,0.0078125,0.0
family,Odontophoridae,0.6389006,0.64121896,0.6486755,0.6533864,2.0326843,1.203887,1.3132643,0.64132774,0.66362774,0.6529273
family,Odontopleuridae,0.012352647,0.00390625,0.0,0.0055242716,0.00478416,0.0,0.0027621358,0.0027621358,0.0,0.010697707
family,Oecobiidae,0.0,0.0,0.007307925,0.0,0.0,0.0,0.0,0.0027621358,0.0,0.0067658233
family,Oecophoridae,1.186987,0.65477973,0.6490354,0.6485051,0.6406862,0.64314544,0.6401251,0.6559737,0.64474726,0.63345855
family,Oleaceae,1.5781494,0.7321155,3.6882417,0.82457465,2.3620994,3.1466324,2.1667228,2.4402928,5.3483844,0.8272233
family,Omphalotaceae,2.5285933,0.54109514,2.7153301,0.5339741,5.39688,0.52717394,0.5351102,0.5284933,0.5318585,0.53422606
family,Onagraceae,2.830505,3.1382658,2.2415214,2.0076888,1.0483056,2.9111238,3.3797772,0.7832524,1.4695344,2.5802376
